Ballard County|Kentucky|8240
Barren County|Kentucky|43148
Bath County|Kentucky|12206
Bell County|Kentucky|27778
Boone County|Kentucky|126413
Bourbon County|Kentucky|19972
Boyd County|Kentucky|48832
Boyle County|Kentucky|29706
Bracken County|Kentucky|8406
Breathitt County|Kentucky|13409
Breckinridge County|Kentucky|19888
Bullitt County|Kentucky|77955
Butler County|Kentucky|12875
Caldwell County|Kentucky|12725
Calloway County|Kentucky|38282
Campbell County|Kentucky|91833
Carlisle County|Kentucky|4978
Carroll County|Kentucky|10815
Carter County|Kentucky|27223
Casey County|Kentucky|15891
Christian County|Kentucky|74250
Clark County|Kentucky|35758
Clay County|Kentucky|21147
Clinton County|Kentucky|10165
Crittenden County|Kentucky|9224
Cumberland County|Kentucky|6745
Daviess County|Kentucky|98275
Edmonson County|Kentucky|12013
Elliott County|Kentucky|7672
Estill County|Kentucky|14447
Fayette County|Kentucky|310797
Fleming County|Kentucky|14545
Floyd County|Kentucky|38108
Franklin County|Kentucky|49880
Fulton County|Kentucky|6265
Gallatin County|Kentucky|8589
Garrard County|Kentucky|16858
Grant County|Kentucky|24875
Graves County|Kentucky|37618
Grayson County|Kentucky|26194
Green County|Kentucky|11043
Greenup County|Kentucky|36308
Hancock County|Kentucky|8753
Hardin County|Kentucky|108266
Harlan County|Kentucky|28163
Harrison County|Kentucky|18592
Hart County|Kentucky|18597
Henderson County|Kentucky|46467
Henry County|Kentucky|15572
Hickman County|Kentucky|4734
Hopkins County|Kentucky|46376
Jackson County|Kentucky|13289
Jefferson County|Kentucky|760026
Jessamine County|Kentucky|50815
Johnson County|Kentucky|23262
Kenton County|Kentucky|163929
Knott County|Kentucky|15892
Knox County|Kentucky|31798
Larue County|Kentucky|14180
Laurel County|Kentucky|60015
Lawrence County|Kentucky|15804
Lee County|Kentucky|7594
Leslie County|Kentucky|10918
Letcher County|Kentucky|23359
Lewis County|Kentucky|13880
Lincoln County|Kentucky|24445
Livingston County|Kentucky|9359
Logan County|Kentucky|26867
Lyon County|Kentucky|8430
McCracken County|Kentucky|65316
McCreary County|Kentucky|17863
McLean County|Kentucky|9478
Madison County|Kentucky|87340
Magoffin County|Kentucky|12913
Marion County|Kentucky|20007
Marshall County|Kentucky|30953
Martin County|Kentucky|12537
Mason County|Kentucky|17166
Meade County|Kentucky|29139
Menifee County|Kentucky|6287
Mercer County|Kentucky|21319
Metcalfe County|Kentucky|9990
Monroe County|Kentucky|10704
Montgomery County|Kentucky|27474
Morgan County|Kentucky|13303
Muhlenberg County|Kentucky|31207
Nelson County|Kentucky|44812
Nicholas County|Kentucky|7041
Ohio County|Kentucky|23977
Oldham County|Kentucky|63490
Owen County|Kentucky|10645
Owsley County|Kentucky|4508
Pendleton County|Kentucky|14493
Perry County|Kentucky|27597
Pike County|Kentucky|63034
Powell County|Kentucky|12434
Pulaski County|Kentucky|63825
Robertson County|Kentucky|2197
Rockcastle County|Kentucky|16826
Rowan County|Kentucky|23655
Russell County|Kentucky|17774
Scott County|Kentucky|51284
Shelby County|Kentucky|44875
Simpson County|Kentucky|17826
Spencer County|Kentucky|17668
Taylor County|Kentucky|25257
Todd County|Kentucky|12520
Trigg County|Kentucky|14142
Trimble County|Kentucky|8786
Union County|Kentucky|15165
Warren County|Kentucky|120460
Washington County|Kentucky|11959
Wayne County|Kentucky|20486
Webster County|Kentucky|13236
Whitley County|Kentucky|35503
Wolfe County|Kentucky|7214
Woodford County|Kentucky|25563
Acadia Parish|Louisiana|62486
Allen Parish|Louisiana|25713
Ascension Parish|Louisiana|117029
Assumption Parish|Louisiana|23034
Avoyelles Parish|Louisiana|41145
Beauregard Parish|Louisiana|36198
Bienville Parish|Louisiana|13885
Bossier Parish|Louisiana|125064
Caddo Parish|Louisiana|252603
Calcasieu Parish|Louisiana|197204
Caldwell Parish|Louisiana|9894
Cameron Parish|Louisiana|6679
Catahoula Parish|Louisiana|10151
Claiborne Parish|Louisiana|16412
Concordia Parish|Louisiana|20466
De Soto Parish|Louisiana|27142
East Baton Rouge Parish|Louisiana|446042
East Carroll Parish|Louisiana|7487
East Feliciana Parish|Louisiana|19813
Evangeline Parish|Louisiana|33700
Franklin Parish|Louisiana|20441
Grant Parish|Louisiana|22384
Iberia Parish|Louisiana|73913
Iberville Parish|Louisiana|33327
Jackson Parish|Louisiana|15994
Jefferson Parish|Louisiana|435716
Jefferson Davis Parish|Louisiana|31477
Lafayette Parish|Louisiana|235644
Lafourche Parish|Louisiana|98020
LaSalle Parish|Louisiana|14839
Lincoln Parish|Louisiana|47617
Livingston Parish|Louisiana|135751
Madison Parish|Louisiana|11843
Morehouse Parish|Louisiana|26760
Natchitoches Parish|Louisiana|39166
Orleans Parish|Louisiana|384320
Ouachita Parish|Louisiana|156325
Plaquemines Parish|Louisiana|23447
Pointe Coupee Parish|Louisiana|22406
Rapides Parish|Louisiana|132488
Red River Parish|Louisiana|8669
Richland Parish|Louisiana|20740
Sabine Parish|Louisiana|24199
St. Bernard Parish|Louisiana|44409
St. Charles Parish|Louisiana|52745
St. Helena Parish|Louisiana|10619
St. James Parish|Louisiana|21638
St. John the Baptist Parish|Louisiana|43745
St. Landry Parish|Louisiana|83709
St. Martin Parish|Louisiana|53315
St. Mary Parish|Louisiana|53162
St. Tammany Parish|Louisiana|245829
Tangipahoa Parish|Louisiana|127049
Tensas Parish|Louisiana|4830
Terrebonne Parish|Louisiana|113328
Union Parish|Louisiana|22539
Vermilion Parish|Louisiana|59616
Vernon Parish|Louisiana|52132
Washington Parish|Louisiana|46286
Webster Parish|Louisiana|40333
West Baton Rouge Parish|Louisiana|25085
West Carroll Parish|Louisiana|11525
West Feliciana Parish|Louisiana|15406
Winn Parish|Louisiana|14743
Androscoggin County|Maine|107440
Aroostook County|Maine|69447
Cumberland County|Maine|287797
Franklin County|Maine|30296
Hancock County|Maine|54696
Kennebec County|Maine|121112
Knox County|Maine|39676
Lincoln County|Maine|34170
Oxford County|Maine|57238
Penobscot County|Maine|153414
Piscataquis County|Maine|17026
Sagadahoc County|Maine|35045
Somerset County|Maine|51163
Waldo County|Maine|39051
Washington County|Maine|31808
York County|Maine|200710
Allegany County|Maryland|72952
Anne Arundel County|Maryland|560133
Baltimore County|Maryland|826925
Calvert County|Maryland|90613
Caroline County|Maryland|32538
Carroll County|Maryland|167830
Cecil County|Maryland|102383
Charles County|Maryland|154747
Dorchester County|Maryland|32578
Frederick County|Maryland|243675
Garrett County|Maryland|29679
Harford County|Maryland|250105
Howard County|Maryland|309284
Kent County|Maryland|19820
Montgomery County|Maryland|1030447
Prince George's County|Maryland|904430
Queen Anne's County|Maryland|48804
St. Mary's County|Maryland|110382
Somerset County|Maryland|25859
Talbot County|Maryland|37643
Washington County|Maryland|149573
Wicomico County|Maryland|101539
Worcester County|Maryland|51675
Baltimore city|Maryland|622793
Barnstable County|Massachusetts|214914
Berkshire County|Massachusetts|128715
Bristol County|Massachusetts|554194
Dukes County|Massachusetts|17356
Essex County|Massachusetts|769091
Franklin County|Massachusetts|70862
Hampden County|Massachusetts|468161
Hampshire County|Massachusetts|160939
Middlesex County|Massachusetts|1570315
Nantucket County|Massachusetts|10856
Norfolk County|Massachusetts|692254
Plymouth County|Massachusetts|507022
Suffolk County|Massachusetts|767254
Worcester County|Massachusetts|813475
Alcona County|Michigan|10454
Alger County|Michigan|9459
Allegan County|Michigan|113847
Alpena County|Michigan|28988
Antrim County|Michigan|23267
Arenac County|Michigan|15353
Baraga County|Michigan|8654
Barry County|Michigan|59281
Bay County|Michigan|106179
Benzie County|Michigan|17519
Berrien County|Michigan|155233
Branch County|Michigan|43545
Calhoun County|Michigan|134878
Cass County|Michigan|51608
Charlevoix County|Michigan|26121
Cheboygan County|Michigan|25675
Chippewa County|Michigan|38321
Clare County|Michigan|30652
Clinton County|Michigan|77297
Crawford County|Michigan|13745
Delta County|Michigan|36559
Dickinson County|Michigan|25957
Eaton County|Michigan|108579
Emmet County|Michigan|33204
Genesee County|Michigan|412895
Gladwin County|Michigan|25411
Gogebic County|Michigan|15737
Grand Traverse County|Michigan|90782
Gratiot County|Michigan|41665
Hillsdale County|Michigan|45830
Houghton County|Michigan|36495
Huron County|Michigan|32065
Ingham County|Michigan|284582
Ionia County|Michigan|64294
Iosco County|Michigan|25420
Iron County|Michigan|11387
Isabella County|Michigan|70616
Jackson County|Michigan|159741
Kalamazoo County|Michigan|258818
Kalkaska County|Michigan|17394
Kent County|Michigan|629237
Keweenaw County|Michigan|2217
Lake County|Michigan|11341
Lapeer County|Michigan|88153
Leelanau County|Michigan|21915
Lenawee County|Michigan|99047
Livingston County|Michigan|185596
Luce County|Michigan|6426
Mackinac County|Michigan|11042
Macomb County|Michigan|860112
Manistee County|Michigan|24420
Marquette County|Michigan|67676
Mason County|Michigan|28824
Mecosta County|Michigan|43186
Menominee County|Michigan|23714
Midland County|Michigan|83427
Missaukee County|Michigan|15037
Monroe County|Michigan|149824
Montcalm County|Michigan|62893
Montmorency County|Michigan|9300
Muskegon County|Michigan|172344
Newaygo County|Michigan|47900
Oakland County|Michigan|1237868
Oceana County|Michigan|26221
Ogemaw County|Michigan|21039
Ontonagon County|Michigan|6172
Osceola County|Michigan|23169
Oscoda County|Michigan|8371
Otsego County|Michigan|24158
Ottawa County|Michigan|276292
Presque Isle County|Michigan|13004
Roscommon County|Michigan|23955
Saginaw County|Michigan|195012
St. Clair County|Michigan|160078
St. Joseph County|Michigan|60946
Sanilac County|Michigan|41587
Schoolcraft County|Michigan|8171
Shiawassee County|Michigan|68933
Tuscola County|Michigan|54000
Van Buren County|Michigan|75199
Washtenaw County|Michigan|356874
Wayne County|Michigan|1764804
Wexford County|Michigan|32886
Aitkin County|Minnesota|15771
Anoka County|Minnesota|341864
Becker County|Minnesota|33259
Beltrami County|Minnesota|45664
Benton County|Minnesota|39506
Big Stone County|Minnesota|5127
Blue Earth County|Minnesota|65385
Brown County|Minnesota|25292
Carlton County|Minnesota|35571
Carver County|Minnesota|97338
Cass County|Minnesota|28559
Chippewa County|Minnesota|12110
Chisago County|Minnesota|54025
Clay County|Minnesota|61286
Clearwater County|Minnesota|8791
Cook County|Minnesota|5233
Cottonwood County|Minnesota|11633
Crow Wing County|Minnesota|63265
Dakota County|Minnesota|412529
Dodge County|Minnesota|20353
Douglas County|Minnesota|36790
Faribault County|Minnesota|14192
Fillmore County|Minnesota|20776
Freeborn County|Minnesota|30840
Goodhue County|Minnesota|46423
Grant County|Minnesota|5956
Hennepin County|Minnesota|1212064
Houston County|Minnesota|18738
Hubbard County|Minnesota|20573
Isanti County|Minnesota|38413
Itasca County|Minnesota|45589
Jackson County|Minnesota|10269
Kanabec County|Minnesota|15930
Kandiyohi County|Minnesota|42285
Kittson County|Minnesota|4435
Koochiching County|Minnesota|12856
Lac qui Parle County|Minnesota|6891
Lake County|Minnesota|10680
Lake of the Woods County|Minnesota|3918
Le Sueur County|Minnesota|27770
Lincoln County|Minnesota|5788
Lyon County|Minnesota|25665
McLeod County|Minnesota|35882
Mahnomen County|Minnesota|5505
Marshall County|Minnesota|9417
Martin County|Minnesota|20220
Meeker County|Minnesota|23107
Mille Lacs County|Minnesota|25884
Morrison County|Minnesota|32810
Mower County|Minnesota|39323
Murray County|Minnesota|8470
Nicollet County|Minnesota|33093
Nobles County|Minnesota|21590
Norman County|Minnesota|6639
Olmsted County|Minnesota|150287
Otter Tail County|Minnesota|57635
Pennington County|Minnesota|14058
Pine County|Minnesota|29095
Pipestone County|Minnesota|9281
Polk County|Minnesota|31704
Pope County|Minnesota|10984
Ramsey County|Minnesota|532655
Red Lake County|Minnesota|4043
Redwood County|Minnesota|15515
Renville County|Minnesota|15025
Rice County|Minnesota|65151
Rock County|Minnesota|9553
Roseau County|Minnesota|15679
St. Louis County|Minnesota|200949
Scott County|Minnesota|139672
Sherburne County|Minnesota|91126
Sibley County|Minnesota|14918
Stearns County|Minnesota|152912
Steele County|Minnesota|36573
Stevens County|Minnesota|9800
Swift County|Minnesota|9436
Todd County|Minnesota|24264
Traverse County|Minnesota|3387
Wabasha County|Minnesota|21362
Wadena County|Minnesota|13757
Waseca County|Minnesota|19025
Washington County|Minnesota|249283
Watonwan County|Minnesota|11083
Wilkin County|Minnesota|6495
Winona County|Minnesota|51097
Wright County|Minnesota|129918
Yellow Medicine County|Minnesota|10109
Adams County|Mississippi|31737
Alcorn County|Mississippi|37380
Amite County|Mississippi|12629
Attala County|Mississippi|19163
Benton County|Mississippi|8296
Bolivar County|Mississippi|33768
Calhoun County|Mississippi|14745
Carroll County|Mississippi|10254
Chickasaw County|Mississippi|17313
Choctaw County|Mississippi|8294
Claiborne County|Mississippi|9080
Clarke County|Mississippi|16299
Clay County|Mississippi|20225
Coahoma County|Mississippi|24807
Copiah County|Mississippi|28797
Covington County|Mississippi|19442
DeSoto County|Mississippi|170913
Forrest County|Mississippi|76330
Franklin County|Mississippi|7833
George County|Mississippi|23303
Greene County|Mississippi|14326
Grenada County|Mississippi|21666
Hancock County|Mississippi|45949
Harrison County|Mississippi|199058
Hinds County|Mississippi|243729
Holmes County|Mississippi|18459
Humphreys County|Mississippi|8741
Issaquena County|Mississippi|1397
Itawamba County|Mississippi|23527
Jackson County|Mississippi|141137
Jasper County|Mississippi|16601
Jefferson County|Mississippi|7599
Jefferson Davis County|Mississippi|11822
Jones County|Mississippi|68290
Kemper County|Mississippi|10163
Lafayette County|Mississippi|52930
Lamar County|Mississippi|60099
Lauderdale County|Mississippi|79739
Lawrence County|Mississippi|12502
Leake County|Mississippi|23193
Lee County|Mississippi|85246
Leflore County|Mississippi|31422
Lincoln County|Mississippi|34775
Lowndes County|Mississippi|59730
Madison County|Mississippi|101688
Marion County|Mississippi|25868
Marshall County|Mississippi|36234
Monroe County|Mississippi|36003
Montgomery County|Mississippi|10400
Neshoba County|Mississippi|29465
Newton County|Mississippi|21832
Noxubee County|Mississippi|11115
Oktibbeha County|Mississippi|49414
Panola County|Mississippi|34444
Pearl River County|Mississippi|55224
Perry County|Mississippi|12227
Pike County|Mississippi|40058
Pontotoc County|Mississippi|30950
Prentiss County|Mississippi|25428
Quitman County|Mississippi|7678
Rankin County|Mississippi|148070
Scott County|Mississippi|28461
Sharkey County|Mississippi|4647
Simpson County|Mississippi|27463
Smith County|Mississippi|16188
Stone County|Mississippi|17875
Sunflower County|Mississippi|27496
Tallahatchie County|Mississippi|14761
Tate County|Mississippi|28204
Tippah County|Mississippi|22039
Tishomingo County|Mississippi|19420
Tunica County|Mississippi|10598
Union County|Mississippi|28097
Walthall County|Mississippi|14859
Warren County|Mississippi|47983
Washington County|Mississippi|48958
Wayne County|Mississippi|20490
Webster County|Mississippi|9972
Wilkinson County|Mississippi|9191
Winston County|Mississippi|18478
Yalobusha County|Mississippi|12276
Yazoo County|Mississippi|27817
Adair County|Missouri|25602
Andrew County|Missouri|17379
Atchison County|Missouri|5382
Audrain County|Missouri|25887
Barry County|Missouri|35662
Barton County|Missouri|12057
Bates County|Missouri|16584
Benton County|Missouri|18806
Bollinger County|Missouri|12394
Boone County|Missouri|172717
Buchanan County|Missouri|89486
Butler County|Missouri|42972
Caldwell County|Missouri|9034
Callaway County|Missouri|44750
Camden County|Missouri|44021
Cape Girardeau County|Missouri|78043
Carroll County|Missouri|9043
Carter County|Missouri|6258
Cass County|Missouri|100889
Cedar County|Missouri|13952
Chariton County|Missouri|7694
Christian County|Missouri|82101
Clark County|Missouri|6917
Clay County|Missouri|233682
Clinton County|Missouri|20299
Cole County|Missouri|76557
Cooper County|Missouri|17585
Crawford County|Missouri|24650
Dade County|Missouri|7628
Dallas County|Missouri|16389
Daviess County|Missouri|8297
DeKalb County|Missouri|12692
Dent County|Missouri|15655
Douglas County|Missouri|13546
Dunklin County|Missouri|31344
Franklin County|Missouri|102084
Gasconade County|Missouri|14866
Gentry County|Missouri|6826
Greene County|Missouri|285865
Grundy County|Missouri|10197
Harrison County|Missouri|8639
Henry County|Missouri|22028
Hickory County|Missouri|9219
Holt County|Missouri|4516
Howard County|Missouri|10159
Howell County|Missouri|40173
Iron County|Missouri|10267
Jackson County|Missouri|683191
Jasper County|Missouri|117543
Jefferson County|Missouri|222716
Johnson County|Missouri|54362
Knox County|Missouri|4000
Laclede County|Missouri|35439
Lafayette County|Missouri|32688
Lawrence County|Missouri|38023
Lewis County|Missouri|10138
Lincoln County|Missouri|54249
Linn County|Missouri|12311
Livingston County|Missouri|15053
McDonald County|Missouri|22800
Macon County|Missouri|15479
Madison County|Missouri|12368
Maries County|Missouri|9013
Marion County|Missouri|28920
Mercer County|Missouri|3719
Miller County|Missouri|25141
Mississippi County|Missouri|14232
Moniteau County|Missouri|15856
Monroe County|Missouri|8707
Montgomery County|Missouri|11841
Morgan County|Missouri|20240
New Madrid County|Missouri|18272
Newton County|Missouri|58598
Nodaway County|Missouri|23081
Oregon County|Missouri|10911
Osage County|Missouri|13703
Ozark County|Missouri|9492
Pemiscot County|Missouri|17650
Perry County|Missouri|19202
Pettis County|Missouri|42225
Phelps County|Missouri|44847
Pike County|Missouri|18541
Platte County|Missouri|94788
Polk County|Missouri|31054
Pulaski County|Missouri|53436
Putnam County|Missouri|4829
Ralls County|Missouri|10255
Randolph County|Missouri|25072
Ray County|Missouri|22949
Reynolds County|Missouri|6565
Ripley County|Missouri|13969
St. Charles County|Missouri|379493
St. Clair County|Missouri|9457
Ste. Genevieve County|Missouri|17914
St. Francois County|Missouri|65960
St. Louis County|Missouri|1001876
Saline County|Missouri|23347
Schuyler County|Missouri|4370
Scotland County|Missouri|4863
Scott County|Missouri|38903
Shannon County|Missouri|8329
Shelby County|Missouri|6108
Stoddard County|Missouri|29867
Stone County|Missouri|31104
Sullivan County|Missouri|6411
Taney County|Missouri|54230
Texas County|Missouri|25642
Vernon County|Missouri|21001
Warren County|Missouri|33253
Washington County|Missouri|25077
Wayne County|Missouri|13452
Webster County|Missouri|36888
Worth County|Missouri|2073
Wright County|Missouri|18291
St. Louis city|Missouri|317419
Beaverhead County|Montana|9345
Big Horn County|Montana|13282
Blaine County|Montana|6619
Broadwater County|Montana|5667
Carbon County|Montana|10399
Carter County|Montana|1169
Cascade County|Montana|82344
Chouteau County|Montana|5894
Custer County|Montana|12092
Daniels County|Montana|1793
Dawson County|Montana|9518
Deer Lodge County|Montana|9150
Fallon County|Montana|3108
Fergus County|Montana|11442
Flathead County|Montana|94924
Gallatin County|Montana|97308
Garfield County|Montana|1309
Glacier County|Montana|13696
Golden Valley County|Montana|852
Granite County|Montana|3209
Hill County|Montana|16596
Jefferson County|Montana|11558
Judith Basin County|Montana|1991
Lake County|Montana|29099
Lewis and Clark County|Montana|65856
Liberty County|Montana|2359
Lincoln County|Montana|19125
McCone County|Montana|1694
Madison County|Montana|7820
Meagher County|Montana|1853
Mineral County|Montana|4257
Missoula County|Montana|112684
Musselshell County|Montana|4589
Park County|Montana|15880
Petroleum County|Montana|485
Phillips County|Montana|4192
Pondera County|Montana|6219
Powder River County|Montana|1783
Powell County|Montana|6909
Prairie County|Montana|1148
Ravalli County|Montana|41030
Richland County|Montana|11576
Roosevelt County|Montana|11332
Rosebud County|Montana|9326
Sanders County|Montana|11364
Sheridan County|Montana|3696
Silver Bow County|Montana|34680
Stillwater County|Montana|9290
Sweet Grass County|Montana|3665
Teton County|Montana|6064
Toole County|Montana|5150
Treasure County|Montana|692
Valley County|Montana|7640
Wheatland County|Montana|2102
Wibaux County|Montana|1121
Yellowstone County|Montana|155634
Adams County|Nebraska|31457
Antelope County|Nebraska|6398
Arthur County|Nebraska|453
Banner County|Nebraska|764
Blaine County|Nebraska|504
Boone County|Nebraska|5353
Box Butte County|Nebraska|11340
Boyd County|Nebraska|2033
Brown County|Nebraska|2941
Buffalo County|Nebraska|48224
Burt County|Nebraska|6573
Butler County|Nebraska|8249
Cass County|Nebraska|25524
Cedar County|Nebraska|8610
Chase County|Nebraska|3978
Cherry County|Nebraska|5762
Cheyenne County|Nebraska|10148
Clay County|Nebraska|6315
Colfax County|Nebraska|10504
Cuming County|Nebraska|9027
Custer County|Nebraska|10728
Dakota County|Nebraska|20850
Dawes County|Nebraska|9042
Dawson County|Nebraska|24096
Deuel County|Nebraska|1940
Dixon County|Nebraska|5782
Dodge County|Nebraska|36744
Douglas County|Nebraska|543244
Dundy County|Nebraska|1886
Fillmore County|Nebraska|5661
Franklin County|Nebraska|3076
Frontier County|Nebraska|2705
Furnas County|Nebraska|4888
Gage County|Nebraska|21663
Garden County|Nebraska|1911
Garfield County|Nebraska|2003
Gosper County|Nebraska|1970
Grant County|Nebraska|619
Greeley County|Nebraska|2482
Hall County|Nebraska|61492
Hamilton County|Nebraska|9135
Harlan County|Nebraska|3492
Hayes County|Nebraska|933
Hitchcock County|Nebraska|2901
Holt County|Nebraska|10403
Hooker County|Nebraska|728
Howard County|Nebraska|6362
Jefferson County|Nebraska|7335
Johnson County|Nebraska|5185
Kearney County|Nebraska|6644
Keith County|Nebraska|8121
Keya Paha County|Nebraska|810
Kimball County|Nebraska|3713
Knox County|Nebraska|8482
Lancaster County|Nebraska|301795
Lincoln County|Nebraska|35815
Logan County|Nebraska|750
Loup County|Nebraska|588
McPherson County|Nebraska|498
Madison County|Nebraska|35174
Merrick County|Nebraska|7766
Morrill County|Nebraska|4862
Nance County|Nebraska|3570
Nemaha County|Nebraska|7175
Nuckolls County|Nebraska|4369
Otoe County|Nebraska|15797
Pawnee County|Nebraska|2702
Perkins County|Nebraska|2891
Phelps County|Nebraska|9187
Pierce County|Nebraska|7202
Platte County|Nebraska|32666
Polk County|Nebraska|5271
Red Willow County|Nebraska|10867
Richardson County|Nebraska|8128
Rock County|Nebraska|1443
Saline County|Nebraska|14252
Sarpy County|Nebraska|172193
Saunders County|Nebraska|20919
Scotts Bluff County|Nebraska|36465
Seward County|Nebraska|17150
Sheridan County|Nebraska|5259
Sherman County|Nebraska|3074
Sioux County|Nebraska|1303
Stanton County|Nebraska|6069
Thayer County|Nebraska|5230
Thomas County|Nebraska|687
Thurston County|Nebraska|6969
Valley County|Nebraska|4204
Washington County|Nebraska|20258
Wayne County|Nebraska|9431
Webster County|Nebraska|3658
Wheeler County|Nebraska|766
York County|Nebraska|13917
Churchill County|Nevada|23989
Clark County|Nevada|2069681
Douglas County|Nevada|47536
Elko County|Nevada|52766
Esmeralda County|Nevada|822
Eureka County|Nevada|2018
Humboldt County|Nevada|17279
Lander County|Nevada|6009
Lincoln County|Nevada|5184
Lyon County|Nevada|51789
Mineral County|Nevada|4500
Nye County|Nevada|42282
Pershing County|Nevada|6698
Storey County|Nevada|3912
Washoe County|Nevada|440078
White Pine County|Nevada|10034
Carson City|Nevada|54522
Belknap County|New Hampshire|60305
Carroll County|New Hampshire|47399
Cheshire County|New Hampshire|76115
Coos County|New Hampshire|31653
Grafton County|New Hampshire|89658
Hillsborough County|New Hampshire|405184
Merrimack County|New Hampshire|147171
Rockingham County|New Hampshire|300621
Strafford County|New Hampshire|125604
Sullivan County|New Hampshire|43103
Atlantic County|New Jersey|275209
Bergen County|New Jersey|933572
Burlington County|New Jersey|449722
Camden County|New Jersey|511038
Cape May County|New Jersey|95344
Cumberland County|New Jersey|157389
Essex County|New Jersey|795723
Gloucester County|New Jersey|290951
Hudson County|New Jersey|669115
Hunterdon County|New Jersey|126067
Mercer County|New Jersey|371537
Middlesex County|New Jersey|836297
Monmouth County|New Jersey|629279
Morris County|New Jersey|499727
Ocean County|New Jersey|586301
Passaic County|New Jersey|508856
Salem County|New Jersey|64715
Somerset County|New Jersey|332568
Sussex County|New Jersey|144909
Union County|New Jersey|552939
Warren County|New Jersey|106917
Bernalillo County|New Mexico|675551
Catron County|New Mexico|3556
Chaves County|New Mexico|65878
Cibola County|New Mexico|27349
Colfax County|New Mexico|12680
Curry County|New Mexico|50969
De Baca County|New Mexico|1825
Doña Ana County|New Mexico|213676
Eddy County|New Mexico|56395
Grant County|New Mexico|29096
Guadalupe County|New Mexico|4468
Harding County|New Mexico|683
Hidalgo County|New Mexico|4560
Lea County|New Mexico|69999
Lincoln County|New Mexico|19706
Los Alamos County|New Mexico|17682
Luna County|New Mexico|24673
McKinley County|New Mexico|74098
Mora County|New Mexico|4592
Otero County|New Mexico|65082
Quay County|New Mexico|8501
Rio Arriba County|New Mexico|39777
Roosevelt County|New Mexico|19536
Sandoval County|New Mexico|137608
San Juan County|New Mexico|123785
San Miguel County|New Mexico|28239
Santa Fe County|New Mexico|148164
Sierra County|New Mexico|11325
Socorro County|New Mexico|17310
Taos County|New Mexico|33084
Torrance County|New Mexico|15611
Union County|New Mexico|4297
Valencia County|New Mexico|75817
Albany County|New York|308171
Allegany County|New York|47736
Bronx County|New York|1438159
Broome County|New York|197349
Cattaraugus County|New York|78600
Cayuga County|New York|78823
Chautauqua County|New York|132053
Chemung County|New York|87770
Chenango County|New York|49426
Clinton County|New York|81632
Columbia County|New York|62122
Cortland County|New York|49024
Delaware County|New York|46581
Dutchess County|New York|296579
Erie County|New York|922835
Essex County|New York|38679
Franklin County|New York|51262
Fulton County|New York|54105
Genesee County|New York|59162
Greene County|New York|47967
Hamilton County|New York|4715
Herkimer County|New York|63744
Jefferson County|New York|119103
Kings County|New York|2621793
Lewis County|New York|27220
Livingston County|New York|64586
Madison County|New York|72369
Monroe County|New York|749857
Montgomery County|New York|49779
Nassau County|New York|1358627
New York County|New York|1636268
Niagara County|New York|213525
Oneida County|New York|232871
Onondaga County|New York|468196
Ontario County|New York|109707
Orange County|New York|376099
Orleans County|New York|41984
Oswego County|New York|120913
Otsego County|New York|61128
Putnam County|New York|99487
Queens County|New York|2321580
Rensselaer County|New York|159774
Richmond County|New York|473279
Rockland County|New York|323866
St. Lawrence County|New York|111400
Saratoga County|New York|224921
Schenectady County|New York|155735
Schoharie County|New York|31566
Schuyler County|New York|18479
Seneca County|New York|34884
Steuben County|New York|98394
Suffolk County|New York|1502968
Sullivan County|New York|75943
Tioga County|New York|49870
Tompkins County|New York|104691
Ulster County|New York|180445
Warren County|New York|64973
Washington County|New York|62372
Wayne County|New York|92051
Westchester County|New York|972634
Wyoming County|New York|41188
Yates County|New York|25208
Alamance County|North Carolina|155792
Alexander County|North Carolina|37392
Alleghany County|North Carolina|10879
Anson County|North Carolina|25765
Ashe County|North Carolina|27126
Avery County|North Carolina|17773
Beaufort County|North Carolina|47585
Bertie County|North Carolina|20106
Bladen County|North Carolina|34657
Brunswick County|North Carolina|118836
Buncombe County|North Carolina|250539
Burke County|North Carolina|89486
Cabarrus County|North Carolina|192103
Caldwell County|North Carolina|81484
Camden County|North Carolina|10331
Carteret County|North Carolina|68811
Caswell County|North Carolina|23082
Catawba County|North Carolina|154534
Chatham County|North Carolina|68698
Cherokee County|North Carolina|27141
Chowan County|North Carolina|14572
Clay County|North Carolina|10581
Cleveland County|North Carolina|97076
Columbus County|North Carolina|56953
Craven County|North Carolina|104510
Cumberland County|North Carolina|326328
Currituck County|North Carolina|24976
Dare County|North Carolina|35104
Davidson County|North Carolina|164072
Davie County|North Carolina|41434
Duplin County|North Carolina|59882
Durham County|North Carolina|294460
Edgecombe County|North Carolina|54933
Forsyth County|North Carolina|365298
Franklin County|North Carolina|62860
Gaston County|North Carolina|211127
Gates County|North Carolina|11567
Graham County|North Carolina|8644
Granville County|North Carolina|58500
Greene County|North Carolina|21093
Guilford County|North Carolina|512119
Halifax County|North Carolina|52970
Harnett County|North Carolina|126666
Haywood County|North Carolina|59471
Henderson County|North Carolina|111149
Hertford County|North Carolina|24308
Hoke County|North Carolina|51611
Hyde County|North Carolina|5676
Iredell County|North Carolina|166675
Jackson County|North Carolina|40981
Johnston County|North Carolina|181423
Jones County|North Carolina|10076
Lee County|North Carolina|59662
Lenoir County|North Carolina|58485
Lincoln County|North Carolina|79829
McDowell County|North Carolina|44965
